,Unnamed: 0,电影id,电影名称,用户id,用户名,评分,评论日期,评论内容,有用数,没用数,回应数
0,0,30362825,尤巴县突发新闻,6e25cf2cab243c9b812845f79a5f8c76,38437d9ecd1610ab0b49a87065a37e5d,4,2021-04-26 17:01:21,这部剧整体看下来并没有感觉多么好笑，但是确实是黑色幽默，剧情看着是有些荒唐，但是还算是给人惊喜的。女主在生日当天发现了老公出轨，在捉奸的时候，老公心脏病死了，女主并没有报警，而是隐藏老公的死，利用老公来获取关注，然后撒下了一个有一个的谎言，最后走向了人生的巅峰。 如果换做是一般的人，在老公出轨死亡后可能会直接报警，然后很痛苦，但是女主不会，从开头女主订蛋糕的时候就可以发现，女主一直在自我肯定，在安慰自己。在遇到顾客在电话里面骂自己的时候也可以一笑了之，这算是一个内心很强大的人。所以在看到自己的老公死亡后可以这么的镇定。 女主苏为什么一直想要出名，想要获取关注，开头就铺垫好了一切。这是在生日当天发生的事，自己的老公不记得，自己的妹妹也不记得，就连在公司同事们庆生也是为了别人，没人在意她。在她跟踪老公到旅店后，旅店老板对她说生日快乐的时候，明显可以看到女主苏愣了一下，这也为之后女主所做的荒唐事做了铺垫。后面知道了南希是她同父异母的妹妹，女主向南希讲：“你嫉妒我现在受到关注，你嫉妒我现在更受欢迎”也可以看得出在小时候她也是那个不被在意的，是被忽略的人。所以女主苏渴望受到关注，这就很符合剧情了。 转折有点生硬的是南希，女主的妹妹，从开始可以看出她们的关系并不是多么的友好，她是为了热点新闻接近姐姐苏的，但是后来在南希听到女主苏的录音之后，她选择了亲情，放弃这么大的新闻。可能导演想表达亲情还是很重要的吧。 彼得原本是一个小偷，他的妻子怀孕了，为了家庭他选择了走向正轨。但是在不知道真实情况下为了救卡尔再次偷东西，由于再次犯罪了，事情也越来越糟糕了，但是他为了自己和妻子的生活没有报警，而是选择了离开。 整部剧很反应真实社会，从旅店老板可以看出，人们并不真正关心苏的丈夫到底怎么样了，人们也不在意真相，只是想要这种热度。女主就不用说了就像是真实生活中为了出名没有下限的人一样。里面的黑人警察哈里斯是唯一想要探求真相的人，但是没人选择相信她，只有她的搭档最后选择相信她，但是最后都被枪杀，就像现实中知道真相的一部分人还是被淹没。彼得可能是唯一可以揭开真相的那个人，但是他选择了沉默。 很讽刺的是，舆论制造者的女主苏，收获了巨大的财富还有关注度，变得容光焕发，成为了社会的正能量。,2.0,,0
1,1,30362825,尤巴县突发新闻,9ab02337bb25f7704f63df061eeb78ba,fc32dcbe43d7d1ab30aed68b8baec79e,3,2021-04-22 19:52:32,黑色幽默电影相较于普通喜剧电影来说，在立意上要深刻得多，往往能让你在被其中的幽默逗笑的同时，还能感受到一些人生真理。 其实我们看多年前宁浩的《疯狂的石头》就是国产黑色幽默电影的优秀代表。 《尤巴县突发新闻》是2021年在美国网络上一部热度很高的黑色幽默电影，影片由美国著名女演员艾莉森·珍妮领衔主演，熟悉她的观众，肯定很难想象这位身高1.83米的奥斯卡最佳女配角奖获得者，会出演这样一部影片。 影片的开场就弄了一场乌龙事件，艾莉森·珍妮饰演的苏在自己生日当天，本来充满了对生活的美好向往，怎料却意外当场将丈夫出轨逮了一个现形，更意外的是丈夫因为惊慌过度，突发心脏病死了。  处惊不乱的苏，宽容的放走了丈夫的情妇，随后她将丈夫的尸体掩埋，再后来她报警说自己的丈夫失踪了，再后来她竟意外地成为了小镇上被镁光灯热捧的名人。 苏处理事情的方式，看似非常的随意，但是透过全片来看，她的心机却是非常的重，首先她掩埋丈夫尸体的行为可以看作是对背叛自己丈夫的报复；其次对待伺机接近自己的记者妹妹，她很早就发现了妹妹的小九九；最后在对待不请自来的黑社会，她借助各种手段进行了瓦解，顺便把当初放走的那位丈夫的情妇也搭了进去，自己却逃之夭夭，如此看来，她是整部影片中最危险的人。 当苏被当地的镁光灯环绕的时候，她借助丈夫失踪的谎言，迅速成为了当地的名人，她用她的眼泪蒙骗了很多人，博取了广泛的同情。  不过从另一方面来说，那些追捧她的人，又有谁会真心的关心她的过去的呢，他们追逐的是她的热度，对于她丈夫失踪的事情，倒是成为了次要的事情，从这一点来说，影片对时下很多不择手段寻求出名的群体，也是一种极强的讽刺。 不过话说回来，从苏自身的遭遇来说，也是蛮可怜的，生日当天遇到丈夫出轨的糗事，然而就是这样一个既可怜又可怕的女人，恰恰是影片的核心所在，也是在她身上，我们看到了黑色幽默的极致。【END】,,1.0,0
2,2,30362825,尤巴县突发新闻,63fc3625155496bd034a6889fa0719f1,723fff069fc8276ea8d745df39d0711e,3,2021-04-20 22:23:23,女主角是美国国宝级女演员Allison Janney，她在CBS出品的情景喜剧《极品老妈》系列（超高质量美剧，共8季，第8季目前正在更新，为最终季）中和Anna Faris（《惊声尖笑》系列1-4部的女主角）搭档饰演母女，且于2018年凭借《我，花样女王》获得第90届奥斯卡最佳女配角奖项。同时，Allison也在《尤巴县突发新闻》电影导演的前作《恐怖大妈》中出演过一个配角，有趣的是《恐怖大妈》女主角也恰巧出演过《极品老妈》。 Allison饰演的Sue Allison饰演的Sue 另外，电影中饰演女警察Cam Harris的演员是《惊声尖笑》1-4部中的Brenda，估计这是她演艺生涯中最令人印象深刻的一个角色。甚至大陆很多观众也都知道Brenda这一角色在电影院因为太吵闹被杀; 贞子爬出电视机她吃爆米花，还和贞子打架......这些都是令人笑到肚子疼的超级名场面。 不过《惊声尖笑》系列也是她多年前的作品了，在这部电影中她饰演的是一个正经的角色，不再有那些恶搞和耍贫了。 Regina Hall饰演的女警察Harris 回到这部电影本身。首先说一下《尤巴县突发新闻》这部电影的剧情冲突，也就是这部电影的剧情看点。他有两条剧情主线：一是女主，一位不起眼的，缺爱和关注且生活常常不顺心的中年妇女Sue，在生日当天撞见丈夫出轨现场，紧接着这位丈夫被吓到以至当场猝死。缺少爱和关注的女主受到电视上失踪女孩报道的启发，选择私自埋了丈夫尸体，然后伪装成丈夫失踪的可怜妇女引起媒体关注。但她不知道的是，也就是第二条剧情主线，她的丈夫Karl正深陷洗钱风波，手里有300万杀手让他去洗的美金，且有两个黑帮杀手正在威胁着他。这两条主线同时结合在一起，还有几个涉及进来的配角发展支线，整个剧情冲突便产生了。  就剧情而言，这部电影是值得一看的，从头到尾各种巧合与联系衔接的不错，挺顺畅，能够达到吸引观众的效果，是一部适合休闲娱乐来看的片子。但这里还是提一句，这毕竟是一部喜剧电影，所以不用去深究剧情设计的漏洞与逻辑问题，更何况这部电影在这方面做的已经算好了。不过，作为一部归到喜剧类别的电影，他的笑点没有很多，如果是想追求捧腹大笑的观众便可就此止步。虽然笑点不多，但剧情设计的的确可以吸引观众继续看下去，还是挺有意思的。另外电影中有女性胸部露点镜头，所以注意一下观看场合。  这翻译，忠实通顺，信达不雅。,,,0
3,3,30362825,尤巴县突发新闻,977029f807ec00cd89d8625c74fa7e21,c16738a7a13f34cfbdf2ef7ec31a6d3a,4,2021-04-08 21:12:46,4星，一本正经的搞笑，从头笑到尾，毫无冷场，一开始有点荒唐有点俗，但细节蕴含了很多哲理。想寻求刺激搭上性命的女店主，而卑微的小毛贼为了家庭回归正路得以善终，女记者为了出名接近姐姐却醒悟了亲情，想挣快钱的黑帮给自己惹上了无故的麻烦，固执己见一条道走到黑的警察，欲望熏天的胖女人贪得无厌屡次以身犯险，就连旅馆老人也个性十足，恪守经营本分顾客的事务概不多说。这所有的个性行为组合到了一起，形成了一个巧妙的闭环。虽说转折有些生硬，翻转有些唐突，但有始有终观感不错。特别是女主坚强独立树立了好榜样，讽刺了当今网红真人秀等节目为了出名不择手段，媒体为捧热点肆意炒作，观众为追热度近乎疯狂。女主深陷其中，但不断提高能力，竟然还出书立传使人生得以升华。使本片在恶搞当中也有了一些励志的内涵。更说明了如今的观众只看到自己想看的内容，胜者为王注重结果。,3.0,1.0,0
4,4,30362825,尤巴县突发新闻,42f1d2bae70f3b6427f2bf5c2396e2ee,2de5b543a0428f6605fed05e3a5710c1,1,2021-06-15 23:10:01,一个老年危机的妇女，得不到重视，自己生日也无人问津，非常失落。于是借助丈夫偷腥猝死，谎报丈夫失踪后搞出来的一段荒诞的黑色喜剧片。一个失意老妇引发的血案，完全是她一手造成的，真是作死人不偿命啊！ 故事就是一个老妇人长时间得不到重视，就算自己生日都没有人问，特别是自己的丈夫对自己不冷不热，敷衍了事。她非常愤懑，又很失意地跟踪了丈夫，却发现了丈夫的偷情，闯入后丈夫猝死，她赶走了情妇，埋葬了丈夫。然后跑去警局报案，可是警局乱成一团粥，根本没人理她。愤懑她回家乱砸了一通，妹妹来了，她就谎称家里被洗劫了，丈夫被绑架了。妹妹是个电视台的记者，立刻以独家新闻的形式对姐姐的不幸遭遇进行了报道。这逼迫警方开始了解情况，因为哥哥拿了钱没办事被威胁的弟弟认为是黑社会绑架了哥哥，黑社会又以为是哥哥为了钱，躲起来了，为了讹钱，四处找他。外面乱作一团，老妇人却跑去各个电视台，以老公不见了为题材大肆宣扬，在大肆被关注中得到了充分的满足，这份病态的满足也让很多不明就里的人赔上了性命，但是老妇人还是乐此不疲，不见黄河不死心。虽然与丈夫偷情的妇女找上了门，妹妹也通过电话录音知道了真相，但是老妇人继续隐瞒，就是不回头，一直到黑社会找上门，用妹妹威胁老妇人，老妇人才说出真相，并带黑社会去挖人。在挖人现场与警察火并，全部被射杀，老妇人逃出升天，不但拿了钱，还成了名，著了书，真是功成名就……一场闹剧，一帮人成为了枉死鬼，只有老妇人达到了目的，成为了最后的赢家。 说这是一部社会现实隐喻剧，我个人觉得还是有道理的，媒体对一件事的关注度就是这件事有没有新闻价值，能不能博到大众眼球，至于这件事是真是假，是正义的还是邪恶的，报道了会不会造成不良影响，这媒体是不会关注的，所以才造就了这个满嘴跑火车，前言不搭后语的老妇人让她竟然有了市场，跳梁小丑一般的存在。做着违心的坏事，自己没有察觉，还觉得要神采奕奕地展现在众人面前，招摇过市，搔首弄姿，毫无正义观和价值观。一如唐吉诃德般幻想着一切并不存在的虚荣，关键还乐此不疲。 这个老妇人真是一个有心机，讲谋略，会诡辩的高手，最厉害的放虎吞狼之计就是告诉黑社会丈夫情妇的事情，让黑社会去解决这个妇人，让她消失，发现问题的警察也找不到，真是厉害。,1.0,2.0,0
5,5,30362825,尤巴县突发新闻,84ccd0597f916507725e8dee25f552f3,cbf80fd5ed7a756fab083b2a32f290ec,3,2021-04-30 21:44:01,"泰特·泰勒集结了一批包括 艾莉森·珍妮 、米拉·库尼斯、奥卡菲娜 等著名演员庞大卡斯阵容。作为黑色幽默主题电影，尤巴县突发新闻讲述了一个合格的故事。。。 女主Sue Buttons人到中年、生活平淡、默默无闻。。。生日那天事事不顺心：定蛋糕名字写错、同事不记得她的生日（当天还帮别人过生日）。。呃当天撞见丈夫出轨现场，紧接着这位丈夫被吓到以至当场猝死。此后，女主受到电视上失踪女孩报道的启发，悄悄埋葬丈夫尸体、炮制丈夫被绑架、失踪的故事博取媒体关注和公众同情。随着故事的进展，她陷入已故老公的麻烦里，罪案、谋杀接踵而至，于是事情逐渐变得不可收拾。。。  Tate Taylor's crime comedy drives back to a time when Hollywood focused on entertaining, quicky  films with unique stories and great casts. The result is a delightful film that imagines what a woman pushed to the edge would do to get back at her husband and her community. The script, by Black writer Amanda Idoko, talented one. Also important is how Breaking News in Yuba County doesn't make a big deal out of the cast's gender, racial, and sexual diversity. It offers truly meaningful representation in the sense that no character is perfect or fits into an expected/accepted mold. Because no character is overtly defined by their race or other social factors, the characterizations get to shine, allowing viewers to see characters as flawed, unique individuals.     导演与主要演员阵容： 导演 - 泰特·泰勒: 2011年导演了《相助》,这部电影全球票房超过2亿美元，得到了包括最佳影片的4个奥斯卡提名，其中奥克塔维亚·斯宾瑟斩获了奥斯卡最佳女配。随后他在2014年导演的《激乐人心》也得到了广泛赞誉。 女主： 艾莉森·珍妮，《我、花样女王》75届金球奖，其他著名角色还包括《白宫风云》的茜·洁·格瑞、《极品老妈》老妈 mina: 奥卡菲娜 Awkwafina 《别告诉她》第77届金球奖 音乐/喜剧片最佳女主角，其他著名角色包括《摘金奇缘》林佩 Nancy: 米拉·库尼斯《黑天鹅》第68届金球奖 电影类 最佳女配角(提名)  Petey Buttons  吉米·辛普森 -  2008年，吉米·辛普森在百老汇主演《费罗·法恩斯沃斯的发明》 ，他的表现赢得了“剧院世界奖”。2016年参演HBO美剧《西部世界》。",1.0,1.0,0
6,6,30362825,尤巴县突发新闻,8a9e84001122d8aa45e1d94c2bcf1f4b,8227b1ca08f1b5e9053db947dce6986d,5,2021-04-29 10:01:02,"正在食堂吃饭，一男突然怒说到：我可不是吃素的！！
食堂大妈战战兢兢说到：咋的啦，你想干嘛？
男：把刚刚抖落的那块肉丝给我夹上来！ m 君子藏器于身，待时而动《易传·系辞传下·第五章》 m 旧游旧游今在否？花外楼，柳下舟。蒋捷《梅花引·荆溪阻雪》 m 讲到这里，我们想到中国人的夫妇之道——“相敬如宾”——宾是客人，对于客人无论如何带几分客气，如果家人正在吵架，突然来了客人，一定暂行停战，先招待客人，也许脸上的怒意没有完全去掉，但对客人一定客气有礼。夫妇之间，在最初谈恋爱时，西门町电影院门口等了两小时，肚子里冒火，对方来了，还是笑脸迎上去，并且表示再等两小时也没关系。如果结了婚，再这样等两小时，不骂一顿才怪！因为是夫妇了嘛！所以夫妇之间，永远保持谈恋爱时的态度——相敬如宾，感情一定好。不但夫妇如此，朋友也如此。扩而大之，长官对于部下，部下对于长官，也是这个道理。
这个“敬”的作用是什么？好像公共汽车后面八个字的安全标记：“保持距离，以策安全。”少碰为妙。
普通人交朋友，恰恰与晏平仲相反，时间久了，好朋友变成冤家，这对五伦中的友道，实在有亏。尤其是我们这一代青年，对任何人都不大相信，友道根本上已成了问题。必须急图匡正。以便维系“久而敬之”的交友原则。——《论语别裁》 m 中医学认为，食菱角可以“安中补五脏，不饥轻身”。

　　菱角是我国特产之一，距今已有3000多年的栽培历史了。菱角一般都蒸煮后食之，晒干后剁成细粒，熬粥食之亦可。

　　现代科学研究发现，菱角的营养价值可与栗相媲美，富含蛋白质、脂肪、糖类，及多种氨基酸、维生素和钙、磷、铁等营养物质，被视为养生之果和进补佳品。

　　中医学认为，食菱角可以“安中补五脏，不饥轻身”。李时珍在《本草纲目》中说：食用菱角能“补脾胃，强股膝，健力益气”，并说“菱实粉粥益胃肠，解内热”。夏季食菱角还有行水、祛暑、解毒之效。据近代药理实验报导，菱角还具有一定的抗癌作用。老年人常食菱角有益。",,,0
