,Unnamed: 0,电影id,电影名称,用户id,用户名,评分,评论日期,评论内容,有用数,没用数,回应数
0,0,30385361,少女佳禾,9920251d80dc12104018c6c8c7488cdd,3b94443adc1ddc464ce27fb6db8ac6e4,,2020-12-08 20:05:38,"校园暴力、父女紧张粘稠的关系、复仇情结、少女心动……这是少女佳禾的故事，有关伤痕，有关青涩，有关成长。电影大约是在「致敬」《青少年哪吒》，相似的年纪，相似的人物关系，相似的彷徨，相似的困顿，相似的挣扎。但《少女佳禾》终究不够圆融与彻底，而显得多了几分感性与...

                         ( 展开 )",3.0,,0
1,1,30385361,少女佳禾,534408b13eebab6f372ba2af02232e32,534408b13eebab6f372ba2af02232e32,,2020-12-15 10:08:56,"继《日光之下》之后，又一部从平遥国际电影展走出来的导演处女作《少女佳禾》终于在大银幕上与观众见面了。与《日光之下》同样，这部作品在去年提名了第3届平遥国际电影展卧虎单元最受欢迎影片。 《少女佳禾》片如其名，将影片的主要视角置于一个13岁的少女李佳禾身上。讲述了...

                         ( 展开 )",1.0,1.0,0
2,2,30385361,少女佳禾,b6a1df7c27b31bbe34d49ca8c4a96ab6,1c8def10f678f04ddf57236ba18474f7,4.0,2020-12-11 10:00:01,"这几年青春片常见常新，《狗十三》《过春天》《少年的你》珠玉在前，想不到这么快又来了一部，周笋执导，邓恩熙、李感、李依宸主演的《少女佳禾》，同样表现青少年的成长困境，通过犯罪、悬疑片的叙事手法，探讨家庭、校园、社会的多重问题，紧张好看之余，对观者形成了心灵层...

                         ( 展开 )",4.0,3.0,6
3,3,30385361,少女佳禾,709aeed71ab8058ef15b4d6df8c6e83c,c1c64aaa63f9f10e63ef36562a79e37d,3.0,2021-08-20 19:19:51,"这篇影评可能有剧透 

                        从金鸡奖提名摸来过，找来看了看。（国产影片都分散在各个平台，看起来真是麻烦……） 首先电影题材就给我一种窒息感，然后是主演邓恩熙给我的窒息感。看见邓恩熙我就很紧张，我印象中她的角色都是这一种，《你好，之华》和《无名之辈》里都是风格类似的角色。（《嫌疑人X》我...

                         ( 展开 )",1.0,,0
4,4,30385361,少女佳禾,99001c0bc722bdeab6cf5272133ae2dd,1b56effe8f08d9432c30c8c3493931f8,3.0,2021-06-23 00:01:51,"这篇影评可能有剧透 

                        一部很平淡的电影，小咖小成本。 里面每个人都是落寞的身影，女主、男主、女主爸爸、喜欢男主的小混混女、深圳闯荡失败回乡的美甲店老板娘。 邓恩熙演初二女学生的时候只有12岁，真的是老天爷赏饭吃，脸上有一种胶原蛋白满满的坚韧的执拗。 女主母亲晚上独自去找女主爸爸，当晚...

                         ( 展开 )",1.0,,0
5,5,30385361,少女佳禾,cea680f96225998f59427400846dfb57,ff8faa60b3765ba3a63a112f6511aee8,5.0,2021-02-23 17:15:28,"看时第一感觉就是女主很好看，是那种看着很舒服的颜。电影画面看着也很舒服，很有夏天的感觉，特别是回忆女主妈妈时。牛在屠宰场被杀反映女主的内心挣扎还有反抗女主勇敢反抗还击别人的欺负，面对受到不公平待遇时感到愤恨，知道杀妈妈的人提前出狱想到打官司，有仇必报，后来...

                         ( 展开 )",,,0
6,6,30385361,少女佳禾,06f805ec89bc14cafecf5c9ee02e4339,b6af3c2a96a2bd1325710d98f9766c23,4.0,2021-02-08 13:14:45,"这篇影评可能有剧透 

                        《少女佳禾》上映日期：2020-12-11(中国大陆) / 2019-10-10(平遥国际电影展) 难怪和同期的片子有壁，原来来自平遥。 《少女佳禾》如同一桌菜肴，融青春萌动、冒险悬疑、校园霸凌、亲子关系等元素为一炉，每一个样式都有完整的故事线，故事线之间彼此交错，人物不多但利用率极高...

                         ( 展开 )",1.0,,1
7,7,30385361,少女佳禾,c5e0836ad65ef633614f27ecabd6828c,249468b3d9d629f117ae5d4cf259acdb,5.0,2021-02-02 20:03:01,"这篇影评可能有剧透 

                        故事简介：母亲的意外遇害令李佳禾的生活彻底“黑暗”起来。面对同学的霸凌和懦弱的父亲，少女佳禾养成了有仇必报的刚硬性格。一次她撞见在工提前归来的“少年犯”于镭，佳禾决心要完成自己的“未成年复仇计划”。她跟踪并伺机接近于镭，学喝酒、泡网吧，和他身边的社会青年混...

                         ( 展开 )",1.0,,0
8,8,30385361,少女佳禾,f6f9f950325a11da66439b95805b3412,fb0362cc0974cbdbb3ef5e899f91939a,4.0,2021-01-30 00:24:51,"The summer is the coldest season. -在恶意面前夏天要比冬天更加寒冷。电影镜头围绕少女佳禾的所见所为所想展开，影片最开始佳禾被孤立被霸凌，在游泳课上被其他女生嫌弃有味-佳禾的父亲是运送宰牛场的司机，少女是尖锐有棱角的，转头将红色油漆泼向泳池。 在我国14岁是一个节...

                         ( 展开 )",2.0,,0
9,9,30385361,少女佳禾,75bb1999e5b61d8b3a619a84acc262e7,bfa42b0851b711949db43e17b4917de7,,2021-01-28 18:21:10,"少女佳禾，性子冷，在学校被同学们孤立。与母亲的相处温馨。总得来说就是一个失去母亲的叛逆孩子自我成长的故事。 这株虎尾兰挺好的。多次出现。在空气混浊的环境里生存，净化空气，喜温暖喜阳光，就像少女佳禾，虽然性格孤僻，但最后对于于镭的谅解，她心里仍是有阳光的。 演...

                         ( 展开 )",1.0,,0
